time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-3.2478264749291834,3.2709410262136425,24.090645749045017,0.07462186663236459,0.10851092867502832,0.0,-2.7235925200324993,1.8011808163835956,5.668198418107934,0.075097933286898,-0.03242652540529195,0.0,455.2742925042307,454.15882097747897,454.5388758075602,455.53838946947457
3.960000000000003,-3.413742395588756,3.3805463070070507,24.43439506194371,0.07914606529172019,0.10711394193397084,0.0,-2.806759082320216,1.8527412764632714,5.789371287189064,0.07570853375979064,-0.01414079707843477,0.0,477.4618755938904,478.8550483898153,478.79086166655424,478.841328919542
4.020000000000002,-3.58443782288765,3.493193843762227,24.783586901296633,0.08358939865853543,0.10580800927242784,0.0,-2.882998905030193,1.9025646906286242,5.849921531782569,0.07240341275849753,-0.029389789359411146,0.0,461.9044375851582,460.70009533567804,462.30419670153236,462.04776884866095
4.080000000000001,-3.75956796143409,3.6088148114326137,25.135224141488873,0.0879566251258117,0.10425151934112442,0.0,-2.9545751078783375,1.9518342415113323,5.871107436971014,0.07317061455632361,-0.02249365477126719,0.0,450.5885767034216,451.1456931303364,449.89436707532,449.9605092283086
4.14,-3.9389656356523686,3.7274583875936615,25.48800386138515,0.09219922669578828,0.10237885173604067,0.0,-3.0252496933554123,2.0033089937564137,5.888026575914311,0.06825062372435868,-0.03992738586223872,0.0,450.84703135641416,449.435702984719,449.0633552753104,448.6678749291308
4.199999999999998,-4.12234905533256,3.8490534774287566,25.839527803522827,0.09678354011553036,0.09980789019613479,0.0,-3.087438657768129,2.0502188330324813,5.829679951825536,0.08455573059443768,-0.04577060209636659,0.0,425.6464625563983,425.144953809107,424.9204093181435,426.3207358403818
4.259999999999997,-4.309469218575105,3.973565610847414,26.18786228758372,0.10124055038721647,0.0965899846547531,0.0,-3.14975878291874,2.1005652577986047,5.781658691096374,0.06401675862022699,-0.06149038603596753,0.0,429.338775908878,428.0008656624355,429.01519880071584,427.2723981096569
4.319999999999996,-4.5002670871662875,4.101140119638576,26.53306695776256,0.10546819564468368,0.09236176848097255,0.0,-3.2099672652406492,2.1522520879503086,5.725426004174313,0.07690178938148189,-0.07944608815099133,0.0,426.356590792273,424.81570083071557,424.31457907172006,425.4233256128442
4.379999999999995,-4.69447461404518,4.231706413193448,26.87325166858338,0.11027305821231259,0.08760638352112515,0.0,-3.2634278064927744,2.2003374257300004,5.614623133577803,0.08325855810747576,-0.07906684781078616,0.0,406.14373729987153,406.1720697559661,405.5938556264449,406.1701507032886
4.439999999999993,-4.8921639825872765,4.365637299201024,27.210485805063115,0.11546900370525748,0.08225743644484318,0.0,-3.325850476171312,2.264455229312886,5.62641199756905,0.08993764354337226,-0.09922538763380476,0.0,447.5159806448731,445.8656952270335,444.2357695360184,444.78923212610664
4.499999999999992,-5.0935910405761184,4.50360697465876,27.549285772107343,0.12067168722789923,0.0768504778809822,0.0,-3.3879464116385956,2.3349795146532872,5.666668886678035,0.08348710827251593,-0.08101250911456268,0.0,453.6294415439899,455.082759263203,455.4397714222337,454.92964929101083
4.559999999999991,-5.298544492543532,4.645709460959633,27.888934727632176,0.1250482391738581,0.07158871285802793,0.0,-3.4434993969129875,2.4021442003544364,5.654991273605674,0.062403460791014456,-0.09437568953286232,0.0,438.3595526397931,437.2412935162365,440.7263010445398,438.9845891587096
4.6199999999999894,-5.5069373341014645,4.792227357586566,28.23039623402844,0.1288485773096939,0.0657074855667803,0.0,-3.5024367536254215,2.4820790224489118,5.72666637630183,0.06427409157596006,-0.10166274122800212,0.0,464.4805239395819,463.9009948277876,465.5206901001621,465.66975245840194
4.679999999999988,-5.718425065776557,4.942923809329045,28.57087720792626,0.13298011360575668,0.059328322117012,0.0,-3.5468465605048856,2.5414710493528596,5.623261985061444,0.0734417055943612,-0.11097254719050118,0.0,409.5645328527941,408.72483322461284,408.2359752998227,409.0572183190274
4.739999999999987,-5.932850714540837,5.09802792213635,28.911025166705226,0.13662129604278217,0.05301502387896306,0.0,-3.6001061699575985,2.6289625663649234,5.714515548081585,0.04793648699744449,-0.09947510422118146,0.0,470.79222184639855,471.6717889143505,470.73650919731944,468.76122240155706
4.799999999999986,-6.150316455843783,5.258314025521588,29.255701046856313,0.1395854163909691,0.04693560566704136,0.0,-3.648258823488045,2.714108211868863,5.774369553147973,0.05086708397559032,-0.10317085478082837,0.0,461.9036053999723,461.60365197769073,461.9545745848296,462.18702930756893
4.859999999999984,-6.370609217817701,5.423865229178722,29.604729394010477,0.14189433130726137,0.04108605823914502,0.0,-3.694319698352511,2.8044145248290033,5.859461143572596,0.02609983911284137,-0.0918180321184297,0.0,470.03348984191314,470.90476518789,470.9367771292512,469.01767235740294
4.919999999999983,-6.593476742622351,5.59454145025511,29.956587037312694,0.1431283836554602,0.03517674655703651,0.0,-3.7341854453481886,2.8848576666651953,5.869120100443765,0.01503575034879548,-0.10515450348198453,0.0,448.50074142532173,447.40816309039775,448.08830348385817,447.1877861571734
4.979999999999982,-6.818625269775808,5.769960660666314,30.30837911303612,0.14419850134219914,0.028005501304323666,0.0,-3.770289391903382,2.962499505210288,5.857430673843897,0.020634700946539294,-0.13387515336112124,0.0,441.64455290108214,439.2567646823712,441.22303584549303,441.6850640521086
5.0399999999999805,-7.045853621848783,5.950153255816667,30.66020283548812,0.145835920188234,0.01980643067366117,0.0,-3.8033798647369377,3.04400258010132,5.87006043625432,0.03394517370451579,-0.139424452034896,0.0,448.6033433770514,448.13556065724913,447.8351777249939,448.9168926775698
